county,yearG3,sex,raceCode,CAUSE,Ndeaths,Level,pop,rateSE,aRate,LCI,UCI,aSE,bestRate,bestSE,lowRace,rateRatio,Ztest,pValue,pMark
Alameda,2016-2018,Total,White-NH,B15,117,lev2,1584270,0.682752,4.70882,3.85236,5.78029,0.45896,2.74933,0.430083,Asian-NH,1.7,3.1153461568551637,9.186458005160381e-4,Sig. Higher (p<.01)
Alameda,2016-2018,Total,White-NH,B16,200,lev2,1584270,0.892657,8.0806,6.97432,9.39201,0.585183,6.24416,0.647647,Asian-NH,1.3,2.1039325357637115,0.017692166188791214,No Difference
Alameda,2016-2018,Total,White-NH,B17,129,lev2,1584270,0.71691,5.38318,4.45235,6.52944,0.497503,3.96683,0.540811,Asian-NH,1.4,1.927433611679257,0.02696280709068044,No Difference
Alameda,2016-2018,Total,White-NH,B99,382,lev2,1584270,1.23368,15.589,14.0099,17.3703,0.827057,11.7895,0.895838,Asian-NH,1.3,3.1162825929434548,9.157333540154022e-4,Sig. Higher (p<.01)
Alameda,2016-2018,Total,White-NH,C01,573,lev2,1584270,1.51094,22.8609,20.9906,24.927,0.974484,16.501,1.06577,Asian-NH,1.4,4.403994590948262,5.313779693816301e-6,Sig. Higher (p<.01)
Alameda,2016-2018,Total,White-NH,C02,1521,lev2,1584270,2.4617,59.9182,56.8821,63.1448,1.56901,38.1169,1.61189,Asian-NH,1.6,9.691877489883405,0,Sig. Higher (p<.01)
Alameda,2016-2018,Total,White-NH,C03,997,lev2,1584270,1.99305,39.3664,36.9106,42.0145,1.27298,31.7687,1.47567,Asian-NH,1.2,3.8985228622098953,4.839063227424223e-5,Sig. Higher (p<.01)
Alameda,2016-2018,Total,White-NH,C04,205,lev2,1584270,0.903747,8.66932,7.48378,10.0643,0.627074,2.99938,0.45265,Asian-NH,2.9,7.331393717933042,1.1390888232654106e-13,Sig. Higher (p<.01)
Alameda,2016-2018,Total,White-NH,C05,320,lev2,1584270,1.12913,12.3553,11.017,13.8907,0.702271,7.16034,0.692455,Asian-NH,1.7,5.267415207030067,6.917901651526392e-8,Sig. Higher (p<.01)
Alameda,2016-2018,Total,White-NH,C99,844,lev2,1584270,1.83375,33.104,30.8534,35.5479,1.16835,18.9831,1.14789,Asian-NH,1.7,8.621381740026527,0,Sig. Higher (p<.01)
Alameda,2016-2018,Total,White-NH,D01,232,lev2,1584270,0.961421,9.31559,8.11691,10.719,0.632595,7.24243,0.693195,Asian-NH,1.3,2.2091228742313267,0.013583047749691213,No Difference
Alameda,2016-2018,Total,White-NH,D02,225,lev2,1584270,0.946806,9.6569,8.37775,11.1479,0.675776,5.63248,0.627098,Asian-NH,1.7,4.365288689287114,6.3477488952967676e-6,Sig. Higher (p<.01)
Alameda,2016-2018,Total,White-NH,D03,31,lev2,1584270,0.35144,1.36211,0.905988,2.05997,0.256862,1.36211,0.256862,White-NH,1,0,0.5,Lowest
Alameda,2016-2018,Total,White-NH,D04,71,lev2,1584270,0.531862,3.32494,2.54096,4.34496,0.427091,3.04506,0.568973,Hisp,1.1,0.3934031411356765,0.34701087501102745,No Difference
Alameda,2016-2018,Total,White-NH,D05,1872,lev2,1584270,2.73101,73.0095,69.6943,76.5127,1.71091,37.199,1.59167,Asian-NH,2,15.324600158935935,0,Sig. Higher (p<.01)
Alameda,2016-2018,Total,White-NH,D06,421,lev2,1584270,1.29512,17.5659,15.8712,19.4635,0.886465,8.98443,0.7934,Asian-NH,2,7.2133475710408685,2.73003841755326e-13,Sig. Higher (p<.01)
Alameda,2016-2018,Total,White-NH,D09,288,lev2,1584270,1.07119,11.4463,10.1265,12.9676,0.693926,6.17106,0.647989,Asian-NH,1.9,5.556200335217954,1.3785520946996144e-8,Sig. Higher (p<.01)
Alameda,2016-2018,Total,White-NH,D10,267,lev2,1584270,1.0314,10.632,9.36725,12.0981,0.66565,10.632,0.66565,White-NH,1,0,0.5,Lowest
Alameda,2016-2018,Total,White-NH,D11,299,lev2,1584270,1.09145,13.2494,11.7135,14.998,0.807685,4.47959,0.553078,Asian-NH,3,8.958817607484034,0,Sig. Higher (p<.01)
Alameda,2016-2018,Total,White-NH,D12,28,lev2,1584270,0.334002,1.69366,1.08336,2.5764,0.346873,1.69366,0.346873,White-NH,1,0,0.5,Lowest
Alameda,2016-2018,Total,White-NH,D66,700,lev2,1584270,1.67001,28.2026,26.1086,30.4921,1.08885,8.74819,0.785375,Asian-NH,3.2,14.490770740718533,0,Sig. Higher (p<.01)
Alameda,2016-2018,Total,White-NH,D67,25,lev2,1584270,0.315602,1.10537,0.704486,1.75092,0.228047,1.10537,0.228047,White-NH,1,0,0.5,Lowest
Alameda,2016-2018,Total,White-NH,D68,402,lev2,1584270,1.26556,16.4884,14.8728,18.305,0.845463,12.6537,0.940931,Asian-NH,1.3,3.031446074594141,0.001216926951221442,Sig. Higher (p<.01)
Alameda,2016-2018,Total,White-NH,D99,286,lev2,1584270,1.06746,11.7289,10.3711,13.2902,0.713949,7.6277,0.710965,Asian-NH,1.5,4.07039298099445,2.3466949093609024e-5,Sig. Higher (p<.01)
Alameda,2016-2018,Total,White-NH,E01,513,lev2,1584270,1.42965,26.8868,24.4322,29.5716,1.2822,13.2607,0.974805,Asian-NH,2,8.459856799716409,0,Sig. Higher (p<.01)
Alameda,2016-2018,Total,White-NH,E02,256,lev2,1584270,1.00993,13.8696,12.1054,15.8697,0.930666,5.74375,0.639478,Asian-NH,2.4,7.196172464588671,3.0964120156795616e-13,Sig. Higher (p<.01)
Alameda,2016-2018,Total,White-NH,E03,30,lev2,1584270,0.345725,1.7778,1.16451,2.65716,0.346626,1.7778,0.346626,White-NH,1,0,0.5,Lowest
Alameda,2016-2018,Total,White-NH,Z01,31,lev2,1584270,0.35144,1.28335,0.84678,1.96135,0.246319,1.28335,0.246319,White-NH,1,0,0.5,Lowest
Amador,2016-2018,Total,White-NH,A07,31,lev2,88070.8,6.32192,15.2202,10.3209,25.4603,2.74636,15.2202,2.74636,White-NH,1,0,0.5,Lowest
Amador,2016-2018,Total,White-NH,B07,87,lev2,88070.8,10.5908,43.8355,35.0561,57.2006,4.73067,43.8355,4.73067,White-NH,1,0,0.5,Lowest
Amador,2016-2018,Total,White-NH,B99,25,lev2,88070.8,5.67725,14.7755,8.99847,26.095,3.32162,14.7755,3.32162,White-NH,1,0,0.5,Lowest
Amador,2016-2018,Total,White-NH,C01,51,lev2,88070.8,8.10873,29.0905,20.6099,42.6582,4.70466,29.0905,4.70466,White-NH,1,0,0.5,Lowest
Amador,2016-2018,Total,White-NH,C02,155,lev2,88070.8,14.1362,80.9642,68.3037,97.9512,6.73417,80.9642,6.73417,White-NH,1,0,0.5,Lowest
Amador,2016-2018,Total,White-NH,C03,63,lev2,88070.8,9.01235,30.4714,23.3852,42.3575,3.85645,30.4714,3.85645,White-NH,1,0,0.5,Lowest
Amador,2016-2018,Total,White-NH,C05,47,lev2,88070.8,7.78425,22.7321,16.6824,33.7935,3.32795,22.7321,3.32795,White-NH,1,0,0.5,Lowest
Amador,2016-2018,Total,White-NH,C99,55,lev2,88070.8,8.42072,27.0065,20.3138,38.5888,3.65994,27.0065,3.65994,White-NH,1,0,0.5,Lowest
Amador,2016-2018,Total,White-NH,D05,100,lev2,88070.8,11.3545,49.7614,40.3538,63.6846,5.05212,49.7614,5.05212,White-NH,1,0,0.5,Lowest
Amador,2016-2018,Total,White-NH,D06,32,lev2,88070.8,6.42307,19.3809,12.4431,31.7145,3.93977,19.3809,3.93977,White-NH,1,0,0.5,Lowest
Amador,2016-2018,Total,White-NH,D09,23,lev2,88070.8,5.44543,10.9917,6.95333,20.6582,2.30132,10.9917,2.30132,White-NH,1,0,0.5,Lowest
Amador,2016-2018,Total,White-NH,D11,35,lev2,88070.8,6.71741,24.4332,15.77,38.5687,4.91347,24.4332,4.91347,White-NH,1,0,0.5,Lowest
Amador,2016-2018,Total,White-NH,D99,21,lev2,88070.8,5.20329,11.4087,6.89528,21.5641,2.59973,11.4087,2.59973,White-NH,1,0,0.5,Lowest
Amador,2016-2018,Total,White-NH,E01,58,lev2,88070.8,8.64733,50.0673,35.9863,69.5994,7.78465,50.0673,7.78465,White-NH,1,0,0.5,Lowest
Amador,2016-2018,Total,White-NH,E02,28,lev2,88070.8,6.00824,27.3674,17.1616,43.3361,5.82785,27.3674,5.82785,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,Hisp,C02,42,lev2,106314,6.09585,63.6233,45.0469,88.1074,10.3068,63.6233,10.3068,Hisp,1,0,0.5,Lowest
Butte,2016-2018,Total,Hisp,C03,27,lev2,106314,4.88756,44.7811,29.0552,66.6812,8.90812,42.1058,2.28838,White-NH,1.1,0.29087719833534964,0.38557262037463447,No Difference
Butte,2016-2018,Total,Hisp,D05,26,lev2,106314,4.79619,45.3008,29.3786,67.4348,9.02031,45.3008,9.02031,Hisp,1,0,0.5,Lowest
Butte,2016-2018,Total,Hisp,E01,47,lev2,106314,6.4485,57.5184,41.25,79.2781,8.99875,57.5184,8.99875,Hisp,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,A07,135,lev2,504108,2.30485,16.3853,13.5845,19.8475,1.49602,16.3853,1.49602,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,A99,138,lev2,504108,2.33032,16.1952,13.498,19.5404,1.43891,16.1952,1.43891,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,B02,42,lev2,504108,1.28559,5.28115,3.71897,7.57055,0.867873,5.28115,0.867873,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,B04,106,lev2,504108,2.04235,13.2115,10.6606,16.4417,1.37154,13.2115,1.37154,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,B05,49,lev2,504108,1.38859,5.61854,4.14378,7.78048,0.810303,5.61854,0.810303,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,B06,88,lev2,504108,1.86088,10.5664,8.4151,13.3835,1.16035,10.5664,1.16035,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,B07,339,lev2,504108,3.65238,39.3206,35.1549,44.0954,2.18462,39.3206,2.18462,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,B08,37,lev2,504108,1.20664,4.07139,2.85375,5.99455,0.677214,4.07139,0.677214,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,B09,94,lev2,504108,1.92327,12.0582,9.60145,15.2033,1.32516,12.0582,1.32516,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,B10,37,lev2,504108,1.20664,4.82718,3.28866,7.11491,0.861495,4.82718,0.861495,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,B12,79,lev2,504108,1.76315,9.19852,7.24022,11.8215,1.05927,9.19852,1.05927,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,B13,26,lev2,504108,1.01149,3.11218,1.95801,5.02751,0.658562,3.11218,0.658562,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,B14,38,lev2,504108,1.22284,4.45432,3.12308,6.49741,0.740343,4.45432,0.740343,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,B15,54,lev2,504108,1.45772,6.71487,4.94384,9.19636,0.973489,6.71487,0.973489,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,B16,87,lev2,504108,1.85028,10.9542,8.67317,13.9166,1.23206,10.9542,1.23206,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,B17,69,lev2,504108,1.64779,9.29791,7.10674,12.2012,1.19365,9.29791,1.19365,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,B99,200,lev2,504108,2.80538,25.0191,21.4943,29.1956,1.86659,25.0191,1.86659,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,C01,346,lev2,504108,3.6899,42.0833,37.5622,47.2329,2.37199,42.0833,2.37199,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,C02,718,lev2,504108,5.31544,85.1285,78.7539,92.1097,3.31526,63.6233,10.3068,Hisp,1.3,1.9862807595626062,0.02350107891317821,No Difference
Butte,2016-2018,Total,White-NH,C03,360,lev2,504108,3.76381,42.1058,37.7396,47.0845,2.28838,42.1058,2.28838,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,C04,62,lev2,504108,1.56197,7.22414,5.50547,9.62039,0.936915,7.22414,0.936915,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,C05,89,lev2,504108,1.87142,9.89757,7.8968,12.5527,1.07871,9.89757,1.07871,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,C99,401,lev2,504108,3.97236,48.6679,43.7451,54.221,2.57835,48.6679,2.57835,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,D01,93,lev2,504108,1.91301,13.4775,10.6764,17.0021,1.5128,13.4775,1.5128,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,D02,77,lev2,504108,1.74069,8.64361,6.79244,11.1543,1.00171,8.64361,1.00171,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,D04,27,lev2,504108,1.03076,5.00038,3.13666,7.72445,1.06416,5.00038,1.06416,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,D05,744,lev2,504108,5.41082,82.2579,76.3953,88.6989,3.04603,45.3008,9.02031,Hisp,1.8,3.8817508455631744,5.185355115822077e-5,Sig. Higher (p<.01)
Butte,2016-2018,Total,White-NH,D06,202,lev2,504108,2.81937,26.1341,22.4048,30.5311,1.9759,26.1341,1.9759,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,D09,130,lev2,504108,2.26177,15.5612,12.8665,18.9142,1.44036,15.5612,1.44036,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,D10,125,lev2,504108,2.21785,15.4157,12.6639,18.8382,1.47317,15.4157,1.47317,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,D11,151,lev2,504108,2.43762,22.7513,18.9495,27.2787,2.02847,22.7513,2.02847,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,D66,403,lev2,504108,3.98226,45.9142,41.484,50.9422,2.31738,45.9142,2.31738,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,D68,151,lev2,504108,2.43762,17.5417,14.7889,20.9304,1.46445,17.5417,1.46445,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,D99,143,lev2,504108,2.37216,16.788,14.0702,20.1477,1.44793,16.788,1.44793,White-NH,1,0,0.5,Lowest
Butte,2016-2018,Total,White-NH,E01,453,lev2,504108,4.22207,71.7073,64.6271,79.5086,3.70578,57.5184,8.99875,Hisp,1.2,1.4579750961163243,0.07242370377637153,No Difference
Butte,2016-2018,Total,White-NH,E02,122,lev2,504108,2.19107,20.8499,17.0093,25.4579,2.0595,20.8499,2.0595,White-NH,1,0,0.5,Lowest
Calaveras,2016-2018,Total,White-NH,A99,42,lev2,113980,5.68583,18.2698,12.9931,27.202,2.92463,18.2698,2.92463,White-NH,1,0,0.5,Lowest
Calaveras,2016-2018,Total,White-NH,B06,21,lev2,113980,4.02049,8.92299,5.40315,16.4911,2.02652,8.92299,2.02652,White-NH,1,0,0.5,Lowest
Calaveras,2016-2018,Total,White-NH,B07,92,lev2,113980,8.41518,37.0969,29.7873,47.7045,3.93486,37.0969,3.93486,White-NH,1,0,0.5,Lowest
Calaveras,2016-2018,Total,White-NH,B99,45,lev2,113980,5.8854,18.2294,13.0925,26.9994,2.84047,18.2294,2.84047,White-NH,1,0,0.5,Lowest
Calaveras,2016-2018,Total,White-NH,C01,40,lev2,113980,5.54881,19.3997,13.2109,29.3829,3.46576,19.3997,3.46576,White-NH,1,0,0.5,Lowest
Calaveras,2016-2018,Total,White-NH,C02,180,lev2,113980,11.7708,80.1232,68.2548,95.1501,6.29794,80.1232,6.29794,White-NH,1,0,0.5,Lowest
Calaveras,2016-2018,Total,White-NH,C03,63,lev2,113980,6.9637,27.3342,20.9117,37.2085,3.49792,27.3342,3.49792,White-NH,1,0,0.5,Lowest
Calaveras,2016-2018,Total,White-NH,C05,45,lev2,113980,5.8854,19.4522,14.1668,28.333,2.91284,19.4522,2.91284,White-NH,1,0,0.5,Lowest
Calaveras,2016-2018,Total,White-NH,C99,66,lev2,113980,7.12757,30.1228,22.8184,40.9311,3.98766,30.1228,3.98766,White-NH,1,0,0.5,Lowest
Calaveras,2016-2018,Total,White-NH,D05,102,lev2,113980,8.86073,45.3199,36.9319,56.9675,4.49926,45.3199,4.49926,White-NH,1,0,0.5,Lowest
Calaveras,2016-2018,Total,White-NH,D09,35,lev2,113980,5.19043,16.1222,11.0105,24.9895,2.86068,16.1222,2.86068,White-NH,1,0,0.5,Lowest
Calaveras,2016-2018,Total,White-NH,D10,40,lev2,113980,5.54881,17.763,12.4577,26.7586,2.95026,17.763,2.95026,White-NH,1,0,0.5,Lowest
Calaveras,2016-2018,Total,White-NH,D66,101,lev2,113980,8.81719,42.9139,34.7423,54.3665,4.39014,42.9139,4.39014,White-NH,1,0,0.5,Lowest
Calaveras,2016-2018,Total,White-NH,D99,29,lev2,113980,4.72464,13.5337,8.63919,22.3389,2.78326,13.5337,2.78326,White-NH,1,0,0.5,Lowest
Calaveras,2016-2018,Total,White-NH,E01,76,lev2,113980,7.6485,56.9344,42.684,75.3348,7.79915,56.9344,7.79915,White-NH,1,0,0.5,Lowest
Calaveras,2016-2018,Total,White-NH,E02,27,lev2,113980,4.55881,18.2861,11.055,29.7867,4.16482,18.2861,4.16482,White-NH,1,0,0.5,Lowest
CALIFORNIA,2016-2018,Total,AIAN-NH,A06,36,lev2,526365,1.13989,5.15921,3.57113,7.38969,0.885889,1.38794,0.0857269,Asian-NH,3.7,4.237252511138795,1.1313580735361484e-5,Sig. Higher (p<.01)
CALIFORNIA,2016-2018,Total,AIAN-NH,A07,83,lev2,526365,1.73082,12.793,10.1253,16.0897,1.44109,12.793,1.44109,AIAN-NH,1,0,0.5,Lowest
CALIFORNIA,2016-2018,Total,AIAN-NH,A99,82,lev2,526365,1.72036,13.0961,10.3292,16.5061,1.49591,6.185,0.183352,Asian-NH,2.1,4.585679970905192,2.2625564430889256e-6,Sig. Higher (p<.01)
CALIFORNIA,2016-2018,Total,AIAN-NH,B03,22,lev2,526365,0.891096,3.27245,2.0203,5.19648,0.71765,2.39699,0.0599915,White-NH,1.4,1.2156581527284052,0.11205758580068181,No Difference
CALIFORNIA,2016-2018,Total,AIAN-NH,B04,69,lev2,526365,1.57811,10.563,8.16781,13.589,1.30118,10.3711,0.23364,Asian-NH,1,0.14515996977644607,0.4422922853004453,No Difference
CALIFORNIA,2016-2018,Total,AIAN-NH,B05,70,lev2,526365,1.58951,9.92625,7.67164,12.798,1.22493,5.92766,0.0909794,White-NH,1.7,3.255374848067297,5.662139698406898e-4,Sig. Higher (p<.01)
CALIFORNIA,2016-2018,Total,AIAN-NH,B06,49,lev2,526365,1.32988,7.68143,5.6257,10.3884,1.13141,7.68143,1.13141,AIAN-NH,1,0,0.5,Lowest
CALIFORNIA,2016-2018,Total,AIAN-NH,B07,163,lev2,526365,2.42553,23.9218,20.2981,28.1473,1.92475,14.2484,0.235897,Hisp,1.7,4.988469532773206,3.0429753539173987e-7,Sig. Higher (p<.01)
CALIFORNIA,2016-2018,Total,AIAN-NH,B09,38,lev2,526365,1.17113,6.02393,4.20458,8.50912,1.01289,6.02393,1.01289,AIAN-NH,1,0,0.5,Lowest
CALIFORNIA,2016-2018,Total,AIAN-NH,B12,40,lev2,526365,1.20155,6.40508,4.53855,8.93038,1.03542,4.05758,0.146995,Asian-NH,1.6,2.244688474539232,0.012394069228860327,No Difference
CALIFORNIA,2016-2018,Total,AIAN-NH,B13,41,lev2,526365,1.21648,6.22413,4.41042,8.68983,1.00612,1.9543,0.10115,Asian-NH,3.2,4.222571984823134,1.2076511106795529e-5,Sig. Higher (p<.01)
CALIFORNIA,2016-2018,Total,AIAN-NH,B16,41,lev2,526365,1.21648,6.11313,4.35066,8.5175,0.976682,6.0165,0.179181,Asian-NH,1,0.09731292705145246,0.46123894521118003,No Difference
CALIFORNIA,2016-2018,Total,AIAN-NH,B17,28,lev2,526365,1.00529,4.37832,2.87258,6.55452,0.850702,3.85216,0.14657,Asian-NH,1.1,0.6095203467968394,0.27108979520296494,No Difference
CALIFORNIA,2016-2018,Total,AIAN-NH,B99,84,lev2,526365,1.74122,12.9642,10.2734,16.2847,1.45315,11.6209,0.249464,Asian-NH,1.1,0.9110778955375995,0.1811271661348789,No Difference
CALIFORNIA,2016-2018,Total,AIAN-NH,C01,160,lev2,526365,2.40311,25.2499,21.3932,29.7276,2.04922,19.2224,0.317805,Asian-NH,1.3,2.906616331163184,0.0018268050896460553,Sig. Higher (p<.01)
CALIFORNIA,2016-2018,Total,AIAN-NH,C02,495,lev2,526365,4.22684,76.7087,69.9348,84.0821,3.53549,57.7598,0.55123,Asian-NH,1.3,5.295645486209943,5.929836333073979e-8,Sig. Higher (p<.01)
CALIFORNIA,2016-2018,Total,AIAN-NH,C03,165,lev2,526365,2.44037,26.4583,22.495,31.0437,2.10414,26.4583,2.10414,AIAN-NH,1,0,0.5,Lowest
CALIFORNIA,2016-2018,Total,AIAN-NH,C04,49,lev2,526365,1.32988,7.95178,5.81772,10.7476,1.17481,3.76601,0.143664,Asian-NH,2.1,3.536588436905985,2.0266538470203876e-4,Sig. Higher (p<.01)
CALIFORNIA,2016-2018,Total,AIAN-NH,C05,99,lev2,526365,1.8903,15.0324,12.1684,18.513,1.53872,8.51317,0.211503,Asian-NH,1.8,4.197322074506437,1.3504484971615938e-5,Sig. Higher (p<.01)
CALIFORNIA,2016-2018,Total,AIAN-NH,C99,125,lev2,526365,2.12407,19.6291,16.2605,23.6214,1.79973,14.09,0.274502,Asian-NH,1.4,3.042552591362642,0.0011729041121312234,Sig. Higher (p<.01)
CALIFORNIA,2016-2018,Total,AIAN-NH,D01,107,lev2,526365,1.96519,17.2982,14.088,21.146,1.72215,10.7583,0.238734,Asian-NH,1.6,3.7615495994643613,8.44319629617063e-5,Sig. Higher (p<.01)
CALIFORNIA,2016-2018,Total,AIAN-NH,D02,64,lev2,526365,1.51986,9.62447,7.34431,12.5383,1.24261,5.43159,0.171846,Asian-NH,1.8,3.342441298005697,4.152245917705688e-4,Sig. Higher (p<.01)
CALIFORNIA,2016-2018,Total,AIAN-NH,D05,189,lev2,526365,2.61182,30.6704,26.4134,35.5437,2.253,30.6704,2.253,AIAN-NH,1,0,0.5,Lowest
CALIFORNIA,2016-2018,Total,AIAN-NH,D06,60,lev2,526365,1.4716,10.1003,7.6435,13.2198,1.34158,8.56814,0.21746,Asian-NH,1.2,1.127342523506519,0.12979884498615402,No Difference
CALIFORNIA,2016-2018,Total,AIAN-NH,D09,79,lev2,526365,1.6886,12.3111,9.68537,15.5694,1.42045,5.5734,0.172299,Asian-NH,2.2,4.708840898582602,1.245647154424212e-6,Sig. Higher (p<.01)
CALIFORNIA,2016-2018,Total,AIAN-NH,D10,151,lev2,526365,2.33454,22.7357,19.1569,26.9255,1.90415,12.5632,0.133365,White-NH,1.8,5.329223500865294,4.9316778549801654e-8,Sig. Higher (p<.01)
CALIFORNIA,2016-2018,Total,AIAN-NH,D11,235,lev2,526365,2.91237,35.8533,31.2289,41.0928,2.44072,5.61149,0.173734,Asian-NH,6.4,12.35925682811677,0,Sig. Higher (p<.01)
CALIFORNIA,2016-2018,Total,AIAN-NH,D66,191,lev2,526365,2.62561,29.0953,25.021,33.7767,2.15702,12.1392,0.254175,Asian-NH,2.4,7.806877594047649,2.886579864025407e-15,Sig. Higher (p<.01)
CALIFORNIA,2016-2018,Total,AIAN-NH,D68,65,lev2,526365,1.53169,10.5617,8.0766,13.7001,1.35362,7.28809,0.198123,Asian-NH,1.4,2.392915715191774,0.008357540187160728,Sig. Higher (p<.01)
CALIFORNIA,2016-2018,Total,AIAN-NH,D99,60,lev2,526365,1.4716,9.29533,7.0317,12.2004,1.23619,6.26529,0.182561,Asian-NH,1.5,2.4248125390720308,0.007658146661687848,Sig. Higher (p<.01)
CALIFORNIA,2016-2018,Total,AIAN-NH,E01,323,lev2,526365,3.4144,58.0216,51.6787,65.0186,3.32949,16.0334,0.305096,Asian-NH,3.6,12.558385119723235,0,Sig. Higher (p<.01)
CALIFORNIA,2016-2018,Total,AIAN-NH,E02,79,lev2,526365,1.6886,14.4219,11.3357,18.1883,1.66991,5.85296,0.116575,Hisp,2.5,5.118920434568398,1.5364477889967532e-7,Sig. Higher (p<.01)
CALIFORNIA,2016-2018,Total,AIAN-NH,E03,54,lev2,526365,1.39608,10.4189,7.76596,13.7766,1.45397,1.74074,0.103986,Asian-NH,6,5.953390188104537,1.3132205323174162e-9,Sig. Higher (p<.01)
CALIFORNIA,2016-2018,Total,AIAN-NH,Z01,36,lev2,526365,1.13989,6.78207,4.67802,9.60371,1.17469,1.16634,0.0844943,Asian-NH,5.8,4.768286817991023,9.289956988123294e-7,Sig. Higher (p<.01)
CALIFORNIA,2016-2018,Total,Asian-NH,A01,137,lev2,15922100,0.0735122,0.727059,0.60931,0.86508,0.062732,0.0782315,0.0107261,White-NH,9.3,10.194896213804547,0,Sig. Higher (p<.01)
CALIFORNIA,2016-2018,Total,Asian-NH,A02,71,lev2,15922100,0.052921,0.391629,0.304803,0.499615,0.0470932,0.391629,0.0470932,Asian-NH,1,0,0.5,Lowest
CALIFORNIA,2016-2018,Total,Asian-NH,A06,269,lev2,15922100,0.103009,1.38794,1.22499,1.5706,0.0857269,1.38794,0.0857269,Asian-NH,1,0,0.5,Lowest
CALIFORNIA,2016-2018,Total,Asian-NH,A07,2789,lev2,15922100,0.331683,14.4875,13.9506,15.0435,0.276512,12.793,1.44109,AIAN-NH,1.1,1.1547805509478735,0.12409015177397231,No Difference
CALIFORNIA,2016-2018,Total,Asian-NH,A08,31,lev2,15922100,0.0349687,0.203815,0.138391,0.29261,0.0366633,0.170156,0.0212814,White-NH,1.2,0.7939910816424289,0.21360031164065685,No Difference
CALIFORNIA,2016-2018,Total,Asian-NH,A09,332,lev2,15922100,0.114437,2.59188,2.32052,2.88735,0.14226,2.23103,0.0861142,White-NH,1.2,2.1699571678971603,0.01500504543748249,No Difference
CALIFORNIA,2016-2018,Total,Asian-NH,A99,1166,lev2,15922100,0.214461,6.185,5.83081,6.55868,0.183352,6.185,0.183352,Asian-NH,1,0,0.5,Lowest
CALIFORNIA,2016-2018,Total,Asian-NH,B01,413,lev2,15922100,0.127636,2.15027,1.94531,2.37484,0.107173,1.39441,0.0701144,Hisp,1.5,5.9019005451903475,1.7966889087617233e-9,Sig. Higher (p<.01)
CALIFORNIA,2016-2018,Total,Asian-NH,B02,304,lev2,15922100,0.109505,1.52891,1.35997,1.71725,0.0887081,1.52891,0.0887081,Asian-NH,1,0,0.5,Lowest
CALIFORNIA,2016-2018,Total,Asian-NH,B03,1020,lev2,15922100,0.200585,5.29869,4.97479,5.6419,0.167843,2.39699,0.0599915,White-NH,2.2,16.2795417174799,0,Sig. Higher (p<.01)
CALIFORNIA,2016-2018,Total,Asian-NH,B04,2016,lev2,15922100,0.281997,10.3711,9.91819,10.8431,0.23364,10.3711,0.23364,Asian-NH,1,0,0.5,Lowest
CALIFORNIA,2016-2018,Total,Asian-NH,B05,1832,lev2,15922100,0.26882,9.3494,8.92101,9.79683,0.221109,5.92766,0.0909794,White-NH,1.6,14.311212443512918,0,Sig. Higher (p<.01)
